"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
478,"2","Typical smooth","2025-08-05T18:55:06.905196Z",476,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17075.png",1.029,"2025-08-05T18:55:06.905209Z"
479,"2","Typical peaks","2025-08-05T18:55:08.891623Z",477,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17084.png",1.645,"2025-08-05T18:55:08.891640Z"
480,"2","Typical peaks","2025-08-05T18:55:10.778323Z",478,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17086.png",1.543,"2025-08-05T18:55:10.778343Z"
481,"2","Typical peaks","2025-08-05T18:55:12.272418Z",479,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17087.png",1.142,"2025-08-05T18:55:12.272439Z"
482,"2","Typical smooth","2025-08-05T18:55:13.776634Z",480,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17089.png",1.168,"2025-08-05T18:55:13.776648Z"
483,"2","Typical smooth","2025-08-05T18:55:15.509932Z",481,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17090.png",1.397,"2025-08-05T18:55:15.509948Z"
484,"2","Typical smooth","2025-08-05T18:55:16.721580Z",482,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17091.png",0.882,"2025-08-05T18:55:16.721600Z"
485,"2","Typical smooth","2025-08-05T18:55:18.357725Z",483,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17092.png",1.226,"2025-08-05T18:55:18.357741Z"
486,"2","Typical smooth","2025-08-05T18:55:19.639295Z",484,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17093.png",0.944,"2025-08-05T18:55:19.639309Z"
487,"2","Typical smooth","2025-08-05T18:55:21.046830Z",485,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17094.png",1.073,"2025-08-05T18:55:21.046854Z"
488,"2","Typical smooth","2025-08-05T18:55:23.123843Z",486,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17095.png",1.738,"2025-08-05T18:55:23.123862Z"
489,"2","Typical Noisy","2025-08-05T18:55:25.441512Z",487,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17096.png",1.977,"2025-08-05T18:55:25.441528Z"
490,"2","Typical Noisy","2025-08-05T18:55:27.338366Z",488,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17097.png",1.56,"2025-08-05T18:55:27.338387Z"
491,"2","Typical smooth","2025-08-05T18:55:29.025139Z",489,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17098.png",1.347,"2025-08-05T18:55:29.025156Z"
492,"2","Typical smooth","2025-08-05T18:55:30.493662Z",490,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17099.png",1.131,"2025-08-05T18:55:30.493684Z"
493,"2","Typical smooth","2025-08-05T18:55:32.027026Z",491,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17100.png",1.184,"2025-08-05T18:55:32.027040Z"
494,"2","Typical smooth","2025-08-05T18:55:33.339280Z",492,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17101.png",0.969,"2025-08-05T18:55:33.339305Z"
495,"2","Typical smooth","2025-08-05T18:55:34.621984Z",493,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17102.png",0.942,"2025-08-05T18:55:34.622006Z"
496,"2","Typical smooth","2025-08-05T18:55:36.967086Z",494,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17103.png",2.009,"2025-08-05T18:55:36.967106Z"
497,"2","Typical Noisy","2025-08-05T18:55:40.369798Z",495,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17104.png",3.072,"2025-08-05T18:55:40.369827Z"
498,"2","Typical Noisy","2025-08-05T18:55:42.625641Z",496,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17105.png",1.9,"2025-08-05T18:55:42.625657Z"
499,"2","Typical Noisy","2025-08-05T18:55:50.370466Z",497,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17109.png",7.4,"2025-08-05T18:55:50.370486Z"
500,"2","","2025-08-05T18:55:54.669583Z",498,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17111.png",3.866,"2025-08-05T18:55:54.669604Z"
501,"2","Typical smooth","2025-08-05T18:55:56.654258Z",499,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17112.png",1.64,"2025-08-05T18:55:56.654279Z"
502,"2","Typical peaks","2025-08-05T18:55:58.170917Z",500,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17113.png",1.158,"2025-08-05T18:55:58.170937Z"
503,"2","Typical Noisy","2025-08-05T18:56:00.877032Z",501,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17119.png",2.363,"2025-08-05T18:56:00.877048Z"
504,"2","Typical Noisy","2025-08-05T18:56:02.219714Z",502,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17125.png",1.004,"2025-08-05T18:56:02.219735Z"
505,"2","Typical smooth","2025-08-05T18:56:03.909365Z",503,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17126.png",1.345,"2025-08-05T18:56:03.909380Z"
506,"2","Typical smooth","2025-08-05T18:56:09.223113Z",504,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17127.png",4.965,"2025-08-05T18:56:09.223124Z"
507,"2","Typical smooth","2025-08-05T18:56:10.567435Z",505,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17128.png",1.015,"2025-08-05T18:56:10.567455Z"
508,"2","Typical smooth","2025-08-05T18:56:11.883708Z",506,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17130.png",0.962,"2025-08-05T18:56:11.883727Z"
509,"2","Typical Noisy","2025-08-05T18:56:14.925620Z",507,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17131.png",2.689,"2025-08-05T18:56:14.925634Z"
510,"2","Typical smooth","2025-08-05T18:56:19.191857Z",508,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17132.png",3.909,"2025-08-05T18:56:19.191876Z"
511,"2","Typical smooth","2025-08-05T19:08:53.784756Z",509,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17133.png",34.425,"2025-08-05T19:08:53.784769Z"
512,"2","Typical smooth","2025-08-05T19:09:01.259921Z",510,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17134.png",7.123,"2025-08-05T19:09:01.259933Z"
513,"2","Typical smooth","2025-08-07T13:08:09.566906Z",511,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17135.png",9.767,"2025-08-07T13:08:09.566918Z"
514,"2","Typical smooth","2025-08-07T13:08:11.453634Z",512,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17136.png",1.569,"2025-08-07T13:08:11.453644Z"
515,"2","Typical smooth","2025-08-07T13:08:12.559815Z",513,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17137.png",0.807,"2025-08-07T13:08:12.559824Z"
516,"2","Typical smooth","2025-08-07T13:08:13.492889Z",514,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17138.png",0.642,"2025-08-07T13:08:13.492901Z"
517,"2","Typical smooth","2025-08-07T13:08:14.505961Z",515,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17139.png",0.687,"2025-08-07T13:08:14.505985Z"
518,"2","Typical smooth","2025-08-07T13:08:15.404687Z",516,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17140.png",0.598,"2025-08-07T13:08:15.404710Z"
519,"2","Typical smooth","2025-08-07T13:08:16.252574Z",517,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17141.png",0.531,"2025-08-07T13:08:16.252591Z"
520,"2","Typical smooth","2025-08-07T13:08:17.389364Z",518,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17142.png",0.838,"2025-08-07T13:08:17.389387Z"
521,"2","Typical Noisy","2025-08-07T13:08:19.378132Z",519,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17143.png",1.686,"2025-08-07T13:08:19.378148Z"
522,"2","Typical Noisy","2025-08-07T13:08:20.528027Z",520,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17144.png",0.792,"2025-08-07T13:08:20.528041Z"
523,"2","Typical Noisy","2025-08-07T13:08:21.722417Z",521,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17145.png",0.889,"2025-08-07T13:08:21.722439Z"
524,"2","Typical Noisy","2025-08-07T13:08:22.857140Z",522,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17146.png",0.84,"2025-08-07T13:08:22.857151Z"
525,"2","Typical Noisy","2025-08-07T13:08:23.978464Z",523,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17147.png",0.831,"2025-08-07T13:08:23.978479Z"
526,"2","Typical Noisy","2025-08-07T13:08:25.944215Z",524,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17164.png",1.653,"2025-08-07T13:08:25.944232Z"
527,"2","Typical smooth","2025-08-07T13:08:27.372872Z",525,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17165.png",1.056,"2025-08-07T13:08:27.372893Z"
528,"2","Typical smooth","2025-08-07T13:08:29.457392Z",526,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17166.png",1.74,"2025-08-07T13:08:29.457403Z"
529,"2","Typical smooth","2025-08-07T13:08:30.879583Z",527,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17167.png",1.11,"2025-08-07T13:08:30.879603Z"
530,"2","Typical Noisy","2025-08-07T13:08:33.502399Z",528,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17168.png",2.314,"2025-08-07T13:08:33.502419Z"
531,"2","Typical peaks","2025-08-07T13:08:35.874333Z",529,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17171.png",2.067,"2025-08-07T13:08:35.874348Z"
532,"2","Typical peaks","2025-08-07T13:08:37.198110Z",530,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17173.png",1.005,"2025-08-07T13:08:37.198131Z"
533,"2","Typical peaks","2025-08-07T13:08:38.346262Z",531,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17174.png",0.795,"2025-08-07T13:08:38.346283Z"
534,"2","Typical peaks","2025-08-07T13:08:39.729020Z",532,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17175.png",1.082,"2025-08-07T13:08:39.729042Z"
535,"2","Typical peaks","2025-08-07T13:08:40.828907Z",533,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17176.png",0.796,"2025-08-07T13:08:40.828929Z"
536,"2","Typical peaks","2025-08-07T13:08:41.855552Z",534,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17177.png",0.728,"2025-08-07T13:08:41.855570Z"
537,"2","Typical peaks","2025-08-07T13:08:43.350459Z",535,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17178.png",1.2,"2025-08-07T13:08:43.350484Z"
538,"2","Typical peaks","2025-08-07T13:08:44.392190Z",536,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17179.png",0.731,"2025-08-07T13:08:44.392210Z"
539,"2","Typical smooth","2025-08-07T13:08:45.614319Z",537,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17180.png",0.922,"2025-08-07T13:08:45.614343Z"
540,"2","Typical peaks","2025-08-07T13:08:46.927197Z",538,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17181.png",1.002,"2025-08-07T13:08:46.927217Z"
541,"2","Typical peaks","2025-08-07T13:08:48.292831Z",539,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17182.png",1.059,"2025-08-07T13:08:48.292853Z"
542,"2","Typical peaks","2025-08-07T13:08:49.417404Z",540,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17185.png",0.824,"2025-08-07T13:08:49.417428Z"
543,"2","Typical peaks","2025-08-07T13:08:50.577604Z",541,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17186.png",0.854,"2025-08-07T13:08:50.577657Z"
544,"2","Typical peaks","2025-08-07T13:08:52.346553Z",542,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17187.png",1.472,"2025-08-07T13:08:52.346575Z"
545,"2","Typical smooth","2025-08-07T13:08:53.612750Z",543,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17189.png",0.969,"2025-08-07T13:08:53.612767Z"
546,"2","Typical smooth","2025-08-07T13:08:54.770431Z",544,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17190.png",0.853,"2025-08-07T13:08:54.770445Z"
547,"2","Typical smooth","2025-08-07T13:08:56.464941Z",545,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17191.png",1.393,"2025-08-07T13:08:56.464963Z"
548,"2","Typical peaks","2025-08-07T13:08:57.902791Z",546,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17192.png",1.134,"2025-08-07T13:08:57.902812Z"
549,"2","Typical peaks","2025-08-07T13:08:59.037395Z",547,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17193.png",0.829,"2025-08-07T13:08:59.037418Z"
550,"2","Typical smooth","2025-08-07T13:09:00.458017Z",548,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17194.png",1.122,"2025-08-07T13:09:00.458038Z"
551,"2","Atypical Noisy","2025-08-07T13:09:03.239149Z",549,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17195.png",2.478,"2025-08-07T13:09:03.239170Z"
552,"2","Atypical incorrect","2025-08-07T13:09:07.105433Z",550,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17196.png",3.284,"2025-08-07T13:09:07.105453Z"
553,"2","Typical peaks","2025-08-07T13:09:10.070933Z",551,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17197.png",2.637,"2025-08-07T13:09:10.070947Z"
554,"2","Typical smooth","2025-08-07T13:09:11.266449Z",552,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17208.png",0.89,"2025-08-07T13:09:11.266472Z"
555,"2","Typical peaks","2025-08-07T13:09:12.982446Z",553,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17210.png",1.414,"2025-08-07T13:09:12.982467Z"
556,"2","Typical smooth","2025-08-07T13:09:14.280186Z",554,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17211.png",0.973,"2025-08-07T13:09:14.280208Z"
557,"2","Typical smooth","2025-08-07T13:09:16.004776Z",555,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17212.png",1.427,"2025-08-07T13:09:16.004798Z"
558,"2","Atypical Noisy","2025-08-07T13:09:21.291927Z",556,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17213.png",4.981,"2025-08-07T13:09:21.291951Z"
559,"2","Atypical incorrect","2025-08-07T13:09:24.299297Z",557,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17214.png",2.703,"2025-08-07T13:09:24.299319Z"
560,"2","Typical smooth","2025-08-07T13:09:26.006253Z",558,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17216.png",1.391,"2025-08-07T13:09:26.006276Z"
561,"2","Atypical other","2025-08-07T13:09:29.738116Z",559,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17217.png",3.423,"2025-08-07T13:09:29.738136Z"
562,"2","Typical smooth","2025-08-07T13:09:31.275613Z",560,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17218.png",1.234,"2025-08-07T13:09:31.275623Z"
563,"2","Typical smooth","2025-08-07T13:09:32.682093Z",561,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17219.png",1.104,"2025-08-07T13:09:32.682114Z"
564,"2","Typical smooth","2025-08-07T13:09:33.894965Z",562,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17220.png",0.897,"2025-08-07T13:09:33.894978Z"
565,"2","Typical smooth","2025-08-07T13:09:35.491080Z",563,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17221.png",1.293,"2025-08-07T13:09:35.491099Z"
566,"2","Typical smooth","2025-08-07T13:09:42.260663Z",564,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17222.png",6.463,"2025-08-07T13:09:42.260682Z"
567,"2","Typical peaks","2025-08-07T13:09:44.188467Z",565,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17223.png",1.601,"2025-08-07T13:09:44.188487Z"
568,"2","Typical smooth","2025-08-07T13:09:45.400121Z",566,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17229.png",0.898,"2025-08-07T13:09:45.400155Z"
569,"2","Typical Noisy","2025-08-07T13:09:47.696947Z",567,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17231.png",21.088,"2025-08-08T16:14:20.037092Z"
570,"2","Typical smooth","2025-08-07T13:09:52.615630Z",568,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17233.png",4.605,"2025-08-07T13:09:52.615648Z"
571,"2","Typical peaks","2025-08-07T13:09:54.543060Z",569,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17234.png",1.603,"2025-08-07T13:09:54.543084Z"
572,"2","Typical peaks","2025-08-07T13:09:57.991158Z",570,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17235.png",3.158,"2025-08-07T13:09:57.991179Z"
573,"2","Typical smooth","2025-08-07T13:09:59.189892Z",571,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17236.png",0.886,"2025-08-07T13:09:59.189913Z"
574,"2","Typical peaks","2025-08-07T13:10:00.593311Z",572,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17238.png",1.08,"2025-08-07T13:10:00.593332Z"
575,"2","Typical peaks","2025-08-07T13:10:01.737346Z",573,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17239.png",0.838,"2025-08-07T13:10:01.737364Z"
576,"2","Typical smooth","2025-08-07T13:10:02.968978Z",574,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17241.png",0.929,"2025-08-07T13:10:02.968997Z"
577,"2","Typical smooth","2025-08-07T13:10:04.367621Z",575,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17242.png",1.097,"2025-08-07T13:10:04.367642Z"
578,"2","Typical Noisy","2025-08-07T13:10:05.688376Z",576,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17243.png",1.012,"2025-08-07T13:10:05.688393Z"
579,"2","Typical Noisy","2025-08-07T13:10:06.978444Z",577,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17244.png",0.967,"2025-08-07T13:10:06.978459Z"
580,"2","Typical smooth","2025-08-07T13:10:08.740710Z",578,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17245.png",1.459,"2025-08-07T13:10:08.740732Z"
581,"2","Typical smooth","2025-08-07T13:10:09.862033Z",579,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17249.png",0.813,"2025-08-07T13:10:09.862048Z"
582,"2","Typical smooth","2025-08-07T13:10:11.049463Z",580,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17250.png",0.879,"2025-08-07T13:10:11.049482Z"
583,"2","Typical smooth","2025-08-07T13:10:12.191991Z",581,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17254.png",0.827,"2025-08-07T13:10:12.192012Z"
584,"2","Typical smooth","2025-08-07T13:10:13.298286Z",582,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17255.png",0.787,"2025-08-07T13:10:13.298306Z"
585,"2","Typical peaks","2025-08-07T13:10:16.113748Z",583,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17256.png",2.459,"2025-08-07T13:10:16.113767Z"
586,"2","Typical peaks","2025-08-07T13:10:17.642967Z",584,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17257.png",1.221,"2025-08-07T13:10:17.642985Z"
587,"2","Typical smooth","2025-08-07T13:10:19.053360Z",585,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17258.png",0.956,"2025-08-07T13:10:19.053376Z"
588,"2","Typical smooth","2025-08-07T13:10:20.149607Z",586,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17259.png",0.775,"2025-08-07T13:10:20.149629Z"
589,"2","Typical peaks","2025-08-07T13:10:21.697469Z",587,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17260.png",1.243,"2025-08-07T13:10:21.697489Z"
590,"2","Typical smooth","2025-08-07T13:10:23.033975Z",588,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17261.png",1.028,"2025-08-07T13:10:23.033998Z"
591,"2","Typical smooth","2025-08-07T13:10:24.391254Z",589,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17262.png",1.05,"2025-08-07T13:10:24.391275Z"
592,"2","Typical peaks","2025-08-07T13:10:25.748898Z",590,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17263.png",1.043,"2025-08-07T13:10:25.748920Z"
593,"2","Typical peaks","2025-08-07T13:10:27.188179Z",591,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17264.png",1.108,"2025-08-07T13:10:27.188195Z"
594,"2","Typical smooth","2025-08-07T13:10:30.500083Z",592,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17269.png",3.012,"2025-08-07T13:10:30.500103Z"
595,"2","Atypical other","2025-08-07T13:10:34.172543Z",593,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17270.png",3.354,"2025-08-07T13:10:34.172566Z"
596,"2","Typical smooth","2025-08-07T13:10:35.849573Z",594,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17273.png",1.365,"2025-08-07T13:10:35.849599Z"
597,"2","Typical Noisy","2025-08-07T13:10:38.072426Z",595,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17274.png",1.902,"2025-08-07T13:10:38.072448Z"
598,"2","Typical Noisy","2025-08-07T13:10:39.203635Z",596,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17275.png",0.802,"2025-08-07T13:10:39.203650Z"
599,"2","Typical Noisy","2025-08-07T13:10:41.775429Z",597,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17276.png",2.256,"2025-08-07T13:10:41.775451Z"
600,"2","Typical Noisy","2025-08-07T13:10:51.552013Z",598,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17277.png",9.457,"2025-08-07T13:10:51.552026Z"
601,"2","Typical Noisy","2025-08-07T13:10:54.265146Z",599,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17278.png",2.387,"2025-08-07T13:10:54.265162Z"
602,"2","Typical Noisy","2025-08-07T13:10:55.502488Z",600,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-17279.png",0.917,"2025-08-07T13:10:55.502504Z"
