"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
270,"2","Typical peaks","2025-08-05T18:46:35.167795Z",268,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16659.png",2.089,"2025-08-05T18:46:35.167816Z"
271,"2","Typical smooth","2025-08-05T18:46:37.031788Z",269,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16660.png",1.574,"2025-08-05T18:46:37.031813Z"
272,"2","Typical peaks","2025-08-05T18:46:38.787387Z",270,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16661.png",1.48,"2025-08-05T18:46:38.787402Z"
273,"2","Typical peaks","2025-08-05T18:46:40.704275Z",271,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16662.png",1.645,"2025-08-05T18:46:40.704289Z"
274,"2","Typical smooth","2025-08-05T18:46:42.555518Z",272,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16663.png",1.523,"2025-08-05T18:46:42.555531Z"
275,"2","Typical smooth","2025-08-05T18:46:43.995064Z",273,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16665.png",1.127,"2025-08-05T18:46:43.995087Z"
276,"2","Typical smooth","2025-08-05T18:46:45.171289Z",274,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16666.png",0.92,"2025-08-05T18:46:45.171305Z"
277,"2","Typical peaks","2025-08-05T18:46:47.016365Z",275,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16667.png",1.565,"2025-08-05T18:46:47.016388Z"
278,"2","Typical peaks","2025-08-05T18:46:48.270524Z",276,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16668.png",0.976,"2025-08-05T18:46:48.270540Z"
279,"2","Typical smooth","2025-08-05T18:46:49.568773Z",277,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16669.png",1.016,"2025-08-05T18:46:49.568794Z"
280,"2","Typical smooth","2025-08-05T18:46:51.188038Z",278,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16671.png",1.337,"2025-08-05T18:46:51.188053Z"
281,"2","Atypical Noisy","2025-08-05T18:46:56.652690Z",279,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16672.png",5.193,"2025-08-05T18:46:56.652714Z"
282,"2","Typical peaks","2025-08-05T18:46:59.521397Z",280,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16673.png",2.589,"2025-08-05T18:46:59.521408Z"
283,"2","Typical smooth","2025-08-05T18:47:01.473698Z",281,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16674.png",1.529,"2025-08-05T18:47:01.473720Z"
284,"2","Typical smooth","2025-08-05T18:47:02.834704Z",282,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16675.png",1.085,"2025-08-05T18:47:02.834726Z"
285,"2","Typical smooth","2025-08-05T18:47:05.104912Z",283,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16676.png",1.984,"2025-08-05T18:47:05.104926Z"
286,"2","Typical smooth","2025-08-05T18:47:06.335062Z",284,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16680.png",0.975,"2025-08-05T18:47:06.335070Z"
287,"2","Typical peaks","2025-08-05T18:47:09.207068Z",285,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16690.png",2.547,"2025-08-05T18:47:09.207087Z"
288,"2","Typical smooth","2025-08-05T18:47:10.608615Z",286,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16691.png",1.12,"2025-08-05T18:47:10.608634Z"
289,"2","Typical smooth","2025-08-05T18:47:12.515704Z",287,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16692.png",1.627,"2025-08-05T18:47:12.515718Z"
290,"2","Atypical other","2025-08-05T18:47:17.947846Z",288,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16696.png",5.159,"2025-08-05T18:47:17.947867Z"
291,"2","Typical smooth","2025-08-05T18:47:21.750747Z",289,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16718.png",3.505,"2025-08-05T18:47:21.750768Z"
292,"2","Atypical incorrect","2025-08-05T18:47:25.337495Z",290,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16723.png",3.326,"2025-08-05T18:47:25.337508Z"
293,"2","Atypical incorrect","2025-08-05T18:47:30.236789Z",291,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16724.png",4.604,"2025-08-05T18:47:30.236808Z"
294,"2","Atypical Noisy","2025-08-05T18:47:34.865929Z",292,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16731.png",4.355,"2025-08-05T18:47:34.865950Z"
295,"2","Typical smooth","2025-08-05T18:47:36.773262Z",293,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16732.png",1.623,"2025-08-05T18:47:36.773283Z"
296,"2","Typical peaks","2025-08-05T18:48:08.872480Z",294,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16745.png",31.806,"2025-08-05T18:48:08.872494Z"
297,"2","Typical smooth","2025-08-05T18:48:10.490026Z",295,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16746.png",1.165,"2025-08-05T18:48:10.490037Z"
298,"2","Typical smooth","2025-08-05T18:48:11.716635Z",296,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16759.png",0.954,"2025-08-05T18:48:11.716654Z"
299,"2","Typical smooth","2025-08-05T18:48:13.188847Z",297,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16770.png",1.174,"2025-08-05T18:48:13.188881Z"
300,"2","Typical Noisy","2025-08-05T18:48:15.022548Z",298,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16776.png",1.55,"2025-08-05T18:48:15.022563Z"
301,"2","Typical smooth","2025-08-05T18:48:16.289909Z",299,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16778.png",0.995,"2025-08-05T18:48:16.289932Z"
302,"2","Typical smooth","2025-08-05T18:48:17.485990Z",300,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16779.png",0.912,"2025-08-05T18:48:17.486003Z"
303,"2","Typical smooth","2025-08-05T18:48:18.671349Z",301,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16781.png",0.888,"2025-08-05T18:48:18.671364Z"
304,"2","Typical smooth","2025-08-05T18:48:19.932196Z",302,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16791.png",0.976,"2025-08-05T18:48:19.932219Z"
305,"2","Typical smooth","2025-08-05T18:48:21.682796Z",303,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16792.png",1.473,"2025-08-05T18:48:21.682820Z"
306,"2","Typical smooth","2025-08-05T18:48:22.785870Z",304,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16793.png",0.82,"2025-08-05T18:48:22.785885Z"
307,"2","Typical peaks","2025-08-05T18:48:24.472895Z",305,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16794.png",1.406,"2025-08-05T18:48:24.472907Z"
308,"2","Typical smooth","2025-08-05T18:48:25.624732Z",306,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16795.png",0.867,"2025-08-05T18:48:25.624747Z"
309,"2","Typical smooth","2025-08-05T18:48:27.205832Z",307,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16796.png",1.309,"2025-08-05T18:48:27.205855Z"
310,"2","Typical peaks","2025-08-05T18:48:28.631314Z",308,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16801.png",1.129,"2025-08-05T18:48:28.631332Z"
311,"2","Typical Noisy","2025-08-05T18:48:32.219342Z",309,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16802.png",3.307,"2025-08-05T18:48:32.219365Z"
312,"2","Typical smooth","2025-08-05T18:48:33.420300Z",310,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16805.png",0.918,"2025-08-05T18:48:33.420315Z"
313,"2","Typical smooth","2025-08-05T18:48:34.748616Z",311,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16807.png",1.028,"2025-08-05T18:48:34.748637Z"
314,"2","Typical smooth","2025-08-05T18:48:35.849664Z",312,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16808.png",0.829,"2025-08-05T18:48:35.849679Z"
315,"2","Typical smooth","2025-08-05T18:48:37.437451Z",313,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16809.png",1.296,"2025-08-05T18:48:37.437468Z"
316,"2","Typical smooth","2025-08-05T18:48:38.751421Z",314,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16816.png",1.032,"2025-08-05T18:48:38.751442Z"
317,"2","Typical smooth","2025-08-05T18:48:40.054402Z",315,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16817.png",1.012,"2025-08-05T18:48:40.054416Z"
318,"2","Typical Noisy","2025-08-05T18:48:43.398624Z",316,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16819.png",3.059,"2025-08-05T18:48:43.398648Z"
319,"2","Typical peaks","2025-08-05T18:48:45.255712Z",317,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16820.png",1.486,"2025-08-05T18:48:45.255726Z"
320,"2","Typical smooth","2025-08-05T18:48:46.930063Z",318,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16821.png",1.393,"2025-08-05T18:48:46.930084Z"
321,"2","Typical smooth","2025-08-05T18:48:48.455401Z",319,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16822.png",1.238,"2025-08-05T18:48:48.455415Z"
322,"2","Typical smooth","2025-08-05T18:48:49.751803Z",320,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16823.png",1.011,"2025-08-05T18:48:49.751819Z"
323,"2","Typical peaks","2025-08-05T18:48:51.986950Z",321,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16824.png",1.933,"2025-08-05T18:48:51.986964Z"
324,"2","Typical Noisy","2025-08-05T18:48:56.592544Z",322,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16825.png",4.324,"2025-08-05T18:48:56.592557Z"
325,"2","Typical smooth","2025-08-05T18:48:58.105474Z",323,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16828.png",1.213,"2025-08-05T18:48:58.105491Z"
326,"2","Typical peaks","2025-08-05T18:49:00.150915Z",324,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16829.png",1.757,"2025-08-05T18:49:00.150932Z"
327,"2","Typical peaks","2025-08-05T18:49:01.335085Z",325,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16830.png",0.877,"2025-08-05T18:49:01.335111Z"
328,"2","Typical smooth","2025-08-05T18:49:02.904000Z",326,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16831.png",1.281,"2025-08-05T18:49:02.904016Z"
329,"2","Typical peaks","2025-08-05T18:49:04.238988Z",327,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16832.png",1.026,"2025-08-05T18:49:04.239002Z"
330,"2","Typical smooth","2025-08-05T18:49:06.177090Z",328,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16833.png",1.659,"2025-08-05T18:49:06.177100Z"
331,"2","Typical Noisy","2025-08-05T18:49:08.503365Z",329,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16834.png",2.04,"2025-08-05T18:49:08.503387Z"
332,"2","Typical smooth","2025-08-05T18:49:12.033962Z",330,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16836.png",3.24,"2025-08-05T18:49:12.033985Z"
333,"2","Typical smooth","2025-08-05T18:49:13.472968Z",331,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16839.png",1.132,"2025-08-05T18:49:13.472982Z"
334,"2","Typical smooth","2025-08-05T18:49:14.953787Z",332,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16840.png",1.19,"2025-08-05T18:49:14.953801Z"
335,"2","Atypical incorrect","2025-08-05T18:49:20.248751Z",333,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16844.png",4.992,"2025-08-05T18:49:20.248775Z"
336,"2","Atypical incorrect","2025-08-05T18:49:23.754862Z",334,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16846.png",3.23,"2025-08-05T18:49:23.754885Z"
337,"2","Atypical incorrect","2025-08-05T18:49:24.970103Z",335,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16848.png",0.903,"2025-08-05T18:49:24.970117Z"
338,"2","Atypical incorrect","2025-08-05T18:49:27.769418Z",336,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16849.png",2.51,"2025-08-05T18:49:27.769438Z"
339,"2","Atypical incorrect","2025-08-05T18:49:29.006345Z",337,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16850.png",0.939,"2025-08-05T18:49:29.006360Z"
340,"2","Atypical incorrect","2025-08-05T18:49:30.225467Z",338,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16851.png",0.921,"2025-08-05T18:49:30.225486Z"
341,"2","Atypical incorrect","2025-08-05T18:49:31.422727Z",339,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16852.png",0.889,"2025-08-05T18:49:31.422741Z"
342,"2","Atypical incorrect","2025-08-05T18:49:32.498818Z",340,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16853.png",0.783,"2025-08-05T18:49:32.498832Z"
343,"2","Atypical incorrect","2025-08-05T18:49:33.606366Z",341,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16854.png",0.812,"2025-08-05T18:49:33.606381Z"
344,"2","Atypical incorrect","2025-08-05T18:49:34.897264Z",342,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16855.png",1.0,"2025-08-05T18:49:34.897284Z"
345,"2","Typical Noisy","2025-08-05T18:49:39.157663Z",343,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16856.png",3.958,"2025-08-05T18:49:39.157685Z"
346,"2","Typical peaks","2025-08-05T18:49:57.653967Z",344,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16860.png",18.204,"2025-08-05T18:49:57.653979Z"
347,"2","Typical smooth","2025-08-05T18:49:59.987492Z",345,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16862.png",1.96,"2025-08-05T18:49:59.987509Z"
348,"2","Typical peaks","2025-08-05T18:50:02.837729Z",346,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16863.png",2.554,"2025-08-05T18:50:02.837751Z"
349,"2","Typical smooth","2025-08-05T18:50:04.173795Z",347,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16864.png",1.038,"2025-08-05T18:50:04.173809Z"
350,"2","Typical smooth","2025-08-05T18:50:05.702275Z",348,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16868.png",1.211,"2025-08-05T18:50:05.702300Z"
351,"2","Atypical incorrect","2025-08-05T18:50:09.787758Z",349,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16869.png",3.786,"2025-08-05T18:50:09.787780Z"
352,"2","Atypical incorrect","2025-08-05T18:50:10.804863Z",350,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16870.png",0.714,"2025-08-05T18:50:10.804880Z"
353,"2","Typical smooth","2025-08-05T18:50:12.990056Z",351,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16874.png",1.857,"2025-08-05T18:50:12.990077Z"
354,"2","Typical Noisy","2025-08-05T18:50:15.091465Z",352,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16876.png",1.846,"2025-08-05T18:50:15.091474Z"
355,"2","Typical smooth","2025-08-05T18:50:16.346362Z",353,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16880.png",1.004,"2025-08-05T18:50:16.346372Z"
356,"2","Typical peaks","2025-08-05T18:50:18.541942Z",354,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16881.png",1.923,"2025-08-05T18:50:18.541954Z"
357,"2","Typical Noisy","2025-08-05T18:50:20.741181Z",355,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16883.png",1.944,"2025-08-05T18:50:20.741190Z"
358,"2","Typical peaks","2025-08-05T18:50:22.162409Z",356,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16886.png",1.165,"2025-08-05T18:50:22.162420Z"
359,"2","Typical smooth","2025-08-05T18:50:24.591839Z",357,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16891.png",2.153,"2025-08-05T18:50:24.591860Z"
360,"2","Typical smooth","2025-08-05T18:50:25.978578Z",358,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16892.png",1.099,"2025-08-05T18:50:25.978591Z"
361,"2","Typical Noisy","2025-08-05T18:50:28.135445Z",359,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16893.png",1.75,"2025-08-05T18:50:28.135472Z"
362,"2","Typical peaks","2025-08-05T18:50:29.704657Z",360,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16901.png",1.262,"2025-08-05T18:50:29.704673Z"
363,"2","Typical smooth","2025-08-05T18:50:30.971867Z",361,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16902.png",0.968,"2025-08-05T18:50:30.971896Z"
364,"2","Typical smooth","2025-08-05T18:50:32.183300Z",362,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16903.png",0.906,"2025-08-05T18:50:32.183319Z"
365,"2","Typical smooth","2025-08-05T18:50:33.486582Z",363,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16904.png",1.009,"2025-08-05T18:50:33.486593Z"
366,"2","Typical smooth","2025-08-05T18:50:34.683046Z",364,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16905.png",0.88,"2025-08-05T18:50:34.683070Z"
367,"2","Typical smooth","2025-08-05T18:50:35.837153Z",365,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16908.png",0.847,"2025-08-05T18:50:35.837189Z"
368,"2","Typical smooth","2025-08-05T18:50:37.100849Z",366,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16910.png",0.969,"2025-08-05T18:50:37.100866Z"
369,"2","Typical peaks","2025-08-05T18:50:39.632240Z",367,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16911.png",2.232,"2025-08-05T18:50:39.632261Z"
370,"2","Typical peaks","2025-08-05T18:50:41.504366Z",368,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16912.png",1.571,"2025-08-05T18:50:41.504388Z"
371,"2","Typical smooth","2025-08-05T18:50:43.120774Z",369,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16913.png",1.308,"2025-08-05T18:50:43.120788Z"
372,"2","Typical smooth","2025-08-05T18:50:45.311801Z",370,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16915.png",1.897,"2025-08-05T18:50:45.311814Z"
373,"2","Typical smooth","2025-08-05T18:50:47.043846Z",371,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16916.png",1.431,"2025-08-05T18:50:47.043860Z"
374,"2","Typical smooth","2025-08-05T18:50:48.969730Z",372,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16917.png",1.627,"2025-08-05T18:50:48.969744Z"
375,"2","Typical smooth","2025-08-05T18:50:50.575126Z",373,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16918.png",1.305,"2025-08-05T18:50:50.575148Z"
376,"2","Typical smooth","2025-08-05T18:50:52.181315Z",374,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16919.png",1.305,"2025-08-05T18:50:52.181336Z"
377,"2","Typical smooth","2025-08-05T18:50:53.508969Z",375,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16920.png",1.025,"2025-08-05T18:50:53.508990Z"
378,"2","Typical smooth","2025-08-05T18:50:54.733697Z",376,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16921.png",0.926,"2025-08-05T18:50:54.733716Z"
379,"2","Typical smooth","2025-08-05T18:50:55.891699Z",377,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16923.png",0.857,"2025-08-05T18:50:55.891721Z"
380,"2","Typical smooth","2025-08-05T18:50:57.306891Z",378,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16924.png",1.109,"2025-08-05T18:50:57.306907Z"
381,"2","Typical peaks","2025-08-05T18:50:59.200569Z",379,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16925.png",1.591,"2025-08-05T18:50:59.200591Z"
382,"2","Typical peaks","2025-08-05T18:51:00.451394Z",380,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16926.png",0.949,"2025-08-05T18:51:00.451414Z"
383,"2","Typical smooth","2025-08-05T18:51:01.823091Z",381,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16927.png",1.068,"2025-08-05T18:51:01.823108Z"
384,"2","Typical smooth","2025-08-05T18:51:03.704913Z",382,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16928.png",1.579,"2025-08-05T18:51:03.704938Z"
385,"2","Typical smooth","2025-08-05T18:51:05.006048Z",383,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16929.png",1.003,"2025-08-05T18:51:05.006065Z"
386,"2","Atypical Noisy","2025-08-05T18:51:08.099294Z",384,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16931.png",2.787,"2025-08-05T18:51:08.099315Z"
387,"2","Atypical Noisy","2025-08-05T18:51:09.379864Z",385,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16932.png",0.98,"2025-08-05T18:51:09.379877Z"
388,"2","Typical Noisy","2025-08-05T18:51:13.348657Z",386,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16933.png",3.648,"2025-08-05T18:51:13.348679Z"
389,"2","Typical smooth","2025-08-05T18:51:14.754050Z",387,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16937.png",1.104,"2025-08-05T18:51:14.754064Z"
390,"2","Typical peaks","2025-08-05T18:51:16.501490Z",388,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16938.png",1.434,"2025-08-05T18:51:16.501517Z"
391,"2","Typical Noisy","2025-08-05T18:51:24.088084Z",389,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16939.png",7.279,"2025-08-05T18:51:24.088103Z"
392,"2","Atypical Noisy","2025-08-05T18:51:30.216880Z",390,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16940.png",5.823,"2025-08-05T18:51:30.216904Z"
393,"2","Atypical incorrect","2025-08-05T18:51:34.687448Z",391,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16941.png",4.164,"2025-08-05T18:51:34.687470Z"
394,"2","Typical smooth","2025-08-05T18:51:37.120824Z",392,"/data/local-files/?d=Users/jturner/PycharmProjects/fscurvedl/dataprepscripts/fscplots/EMD-16942.png",2.064,"2025-08-05T18:51:37.120844Z"
